case_id,timestamp,activity,subject,object
59587,2024-08-12T22:15:13Z,delete PR branch,a-tarasyuk,59608
59587,2024-08-13T16:50:31Z,review PR,jakebailey,59612
59587,2024-08-13T18:55:27Z,merge PR,weswigham,
59587,2024-08-13T18:55:27Z,close PR,weswigham,
59587,2024-08-13T18:55:28Z,close issue,weswigham,
58921,2024-06-18T23:39:20+00:00,create issue,typhonrt,JSDoc @import _unintentional?_ passthrough to generated declarations. 
58921,2024-06-19T00:05:12Z,add label to issue,DanielRosenwasser,Bug
58921,2024-06-19T00:05:12Z,add label to issue,DanielRosenwasser,Help Wanted
58921,2024-06-19T00:05:12Z,add label to issue,DanielRosenwasser,Domain: Declaration Emit
58921,2024-06-19T00:05:12Z,add label to issue,DanielRosenwasser,Effort: Casual
58921,2024-06-19T00:05:17Z,add milestone to issue,DanielRosenwasser,TypeScript 5.6.0
58921,2024-06-19T00:05:23Z,assign user to issue,weswigham,weswigham
58921,2024-07-23T23:08:25Z,close issue,weswigham,
58909,2024-06-18T04:15:36+00:00,create issue,MichaelMitchell-at,Isolated declarations errors occur in third-party node_modules when they ship with original TypeScript source files
58909,2024-06-18T15:07:04Z,add label to issue,RyanCavanaugh,Bug
58909,2024-06-18T15:07:07Z,assign user to issue,weswigham,weswigham
58909,2024-06-18T15:07:08Z,add milestone to issue,RyanCavanaugh,TypeScript 5.6.0
58909,2024-06-20T17:29:38Z,add label to issue,weswigham,Domain: Isolated Declarations
58909,2024-07-09T18:05:49Z,commit changes,weswigham,e147cb332cff104b7dd414c2877fc9b4f8397870
58909,2024-07-09T18:10:28+00:00,create PR,weswigham,59203
58909,2024-07-09T18:10:28Z,request review for PR,weswigham,jakebailey
58909,2024-07-09T18:10:29Z,link PR to issue,weswigham,59203
58909,2024-07-09T18:10:31Z,assign user to PR,weswigham,weswigham
58909,2024-07-09T18:10:31Z,add label to PR,typescript-bot,Author: Team
58909,2024-07-09T18:10:33Z,add label to issue,typescript-bot,Fix Available
58909,2024-07-09T18:10:33Z,add label to PR,typescript-bot,For Milestone Bug
58909,2024-07-09T20:57:00Z,review PR,jakebailey,59203
58909,2024-07-09T23:03:17Z,merge PR,weswigham,
58909,2024-07-09T23:03:17Z,close PR,weswigham,
58909,2024-07-09T23:03:19Z,close issue,weswigham,
58909,2024-07-09T23:03:21Z,delete PR branch,weswigham,59203
58512,2024-05-13T05:38:26+00:00,create issue,MichaelMitchell-at,[transpileDeclaration API][5.5] Incorrectly creates new alias for generic parameter
58512,2024-05-13T18:07:21Z,commit changes,weswigham,3d41691b3baf77386e11fe227a18cddbfcba9ef4
58512,2024-05-13T18:11:19Z,commit changes,weswigham,4fa7b590db904d05e7703709907667515a9e630d
58512,2024-05-13T18:13:46+00:00,create PR,weswigham,58522
58512,2024-05-13T18:13:46Z,link PR to issue,weswigham,58522
58512,2024-05-13T18:13:46Z,request review for PR,weswigham,jakebailey
58512,2024-05-13T18:13:50Z,assign user to PR,weswigham,weswigham
58512,2024-05-13T18:13:51Z,add label to PR,typescript-bot,Author: Team
58512,2024-05-13T18:13:53Z,add label to PR,typescript-bot,For Uncommitted Bug
58512,2024-05-13T18:14:02Z,rename PR,weswigham,Preserve return type nodes which resolve to errors in declaration emit
58512,2024-05-13T18:15:51Z,add label to issue,weswigham,Bug
58512,2024-05-13T18:15:51Z,add label to issue,weswigham,Domain: Declaration Emit
58512,2024-05-13T18:33:16Z,review PR,jakebailey,58522
58512,2024-05-13T18:55:01Z,merge PR,weswigham,
58512,2024-05-13T18:55:01Z,close PR,weswigham,
58512,2024-05-13T18:55:02Z,close issue,weswigham,
58512,2024-05-14T17:19:14Z,add label to issue,weswigham,Domain: ts.transpileDeclaration
59397,2024-07-23T17:50:17+00:00,create issue,amerrit2,JsDoc is missing/duplicated in declarations for overloads declared in classes declared in functions
59397,2024-07-29T18:56:25Z,add label to issue,RyanCavanaugh,Bug
59397,2024-07-29T18:56:26Z,add label to issue,RyanCavanaugh,Help Wanted
59397,2024-07-29T18:56:27Z,add milestone to issue,RyanCavanaugh,Backlog
59397,2024-08-18T19:55:22Z,commit changes,a-tarasyuk,c62daf53a647300534472cac50b69c9572ba9bf8
59397,2024-08-18T19:59:12+00:00,create PR,a-tarasyuk,59675
59397,2024-08-18T19:59:12Z,link PR to issue,a-tarasyuk,59675
59397,2024-08-18T19:59:15Z,add label to PR,typescript-bot,For Backlog Bug
59397,2024-10-06T15:06:46Z,commit changes,a-tarasyuk,cf51d5ed3c5ae9233453ff742a9c2e51ed9b386e
59397,2024-10-08T18:10:34Z,review PR,jakebailey,59675
59397,2024-10-21T21:29:04Z,commit changes,a-tarasyuk,38b0fb94381804468370704edc6e690846a721a4
59397,2024-10-23T18:34:24Z,merge PR,jakebailey,
59397,2024-10-23T18:34:24Z,close PR,jakebailey,
59397,2024-10-23T18:34:26Z,close issue,jakebailey,
58710,2024-05-30T09:04:50+00:00,create issue,jgoux,"5.5.0-dev.20240524 regression on ""The inferred type of 'X' cannot be named without a reference"""
58710,2024-05-30T20:30:06Z,add label to issue,weswigham,Bug
58710,2024-05-30T20:30:06Z,add label to issue,weswigham,Domain: Declaration Emit
58710,2024-05-30T20:30:06Z,add label to issue,weswigham,Recent Regression
58710,2024-05-30T22:26:27Z,commit changes,dragomirtitian,5032d294f6adcbe7f7d81c7e61faf8f5bef8a142
58710,2024-05-30T22:27:15+00:00,create PR,dragomirtitian,58720
58710,2024-05-30T22:27:16Z,link PR to issue,dragomirtitian,58720
58710,2024-05-30T22:27:18Z,add label to PR,typescript-bot,For Uncommitted Bug
58710,2024-05-30T22:46:06Z,review PR,weswigham,58720
58710,2024-05-30T22:51:38Z,merge PR,weswigham,
58710,2024-05-30T22:51:38Z,close PR,weswigham,
58710,2024-05-30T22:51:39Z,close issue,weswigham,
59779,2024-08-28T01:36:53+00:00,create issue,ChiriVulpes,"The semicolons: ""remove"" formatting option doesn't remove extraneous semicolons"
59779,2024-08-29T16:54:06Z,add label to issue,RyanCavanaugh,Bug
59779,2024-08-29T16:54:06Z,add label to issue,RyanCavanaugh,Help Wanted
59779,2024-08-29T16:54:07Z,add milestone to issue,RyanCavanaugh,Backlog
59779,2024-08-29T16:54:12Z,add label to issue,RyanCavanaugh,Domain: Formatter
59779,2024-08-29T19:59:41Z,commit changes,a-tarasyuk,993e5cadaf7747947f6aa9199d90f6f03749e67b
59779,2024-08-29T20:04:35+00:00,create PR,a-tarasyuk,59797
59779,2024-08-29T20:04:35Z,link PR to issue,a-tarasyuk,59797
59779,2024-08-29T20:04:38Z,add label to PR,typescript-bot,For Backlog Bug
59779,2024-08-29T20:22:38Z,commit changes,a-tarasyuk,4536cd688c24010034191afe02ffb4745d5f036d
59779,2024-08-29T20:36:07Z,commit changes,a-tarasyuk,b7bddd8e3062428aa51c1d4c9c2c3c58a1ab25f4
59779,2024-10-06T15:05:57Z,commit changes,a-tarasyuk,dd7112da8fcb7bcfde6e5cfde7118d96e0cd4eae
59779,2024-10-21T21:34:29Z,commit changes,a-tarasyuk,d0f9ff81a4c58da46ec4cb0c04afd8ad71046234
59779,2024-10-22T22:42:19Z,review PR,andrewbranch,59797
59779,2024-10-22T22:42:28Z,merge PR,andrewbranch,
59779,2024-10-22T22:42:28Z,close PR,andrewbranch,
59779,2024-10-22T22:42:30Z,close issue,andrewbranch,
58936,2024-06-19T20:06:57+00:00,create issue,mjbvz,getPasteEdits returns wrong range for primary edit
58936,2024-06-19T20:07:21Z,assign user to issue,navya9singh,navya9singh
58936,2024-06-20T23:04:23Z,add label to issue,DanielRosenwasser,Bug
58936,2024-06-20T23:04:27Z,add milestone to issue,DanielRosenwasser,TypeScript 5.6.0
58936,2024-07-18T17:40:44Z,commit changes,navya9singh,c5d45edf937b26d577221499dfa9dcaeebd064ae
58936,2024-07-19T22:58:42Z,commit changes,navya9singh,39b73089e3fada642846d1476ba50d13ba03da39
58936,2024-07-19T23:03:34+00:00,create PR,navya9singh,59369
58936,2024-07-19T23:03:34Z,link PR to issue,navya9singh,59369
58936,2024-07-19T23:03:37Z,assign user to PR,navya9singh,navya9singh
58936,2024-07-19T23:03:37Z,add label to PR,typescript-bot,Author: Team
58936,2024-07-19T23:03:39Z,add label to issue,typescript-bot,Fix Available
58936,2024-07-19T23:03:39Z,add label to PR,typescript-bot,For Milestone Bug
58936,2024-07-19T23:08:58Z,request review for PR,navya9singh,andrewbranch
58936,2024-07-20T00:40:10Z,review PR,DanielRosenwasser,59369
58936,2024-07-22T16:49:52Z,commit changes,navya9singh,eb0859e485cd97081fefb19f95dae2733726e2f0
58936,2024-07-22T17:07:47Z,request review for PR,navya9singh,DanielRosenwasser
58936,2024-07-22T22:53:17Z,review PR,sheetalkamat,59369
58936,2024-07-22T22:54:38Z,review PR,sheetalkamat,59369
58936,2024-07-22T23:07:39Z,commit changes,navya9singh,710e379b91d0c7af93acd0399b52a779bceb5ae0
58936,2024-07-22T23:11:50Z,review PR,sheetalkamat,59369
58936,2024-07-22T23:36:22Z,request review for PR,navya9singh,DanielRosenwasser
58936,2024-07-23T00:12:42Z,review PR,DanielRosenwasser,59369
58936,2024-07-23T00:14:35Z,merge PR,navya9singh,
58936,2024-07-23T00:14:35Z,close PR,navya9singh,
58936,2024-07-23T00:14:37Z,close issue,navya9singh,
59345,2024-07-18T15:19:43+00:00,create issue,Roise-yue,Debugging failure caused by lack of backtick（`）
59345,2024-07-26T17:58:44Z,add label to issue,RyanCavanaugh,Bug
59345,2024-07-26T17:58:57Z,assign user to issue,iisaduan,iisaduan
59345,2024-07-26T17:59:00Z,add milestone to issue,RyanCavanaugh,TypeScript 5.6.1
59345,2024-07-26T19:05:28Z,commit changes,Andarist,73ebeca2328ba7e9e0e28f58b681933a18e1a459
59345,2024-07-26T19:07:44+00:00,create PR,Andarist,59434
59345,2024-07-26T19:07:44Z,link PR to issue,Andarist,59434
59345,2024-07-26T19:07:47Z,assign user to PR,iisaduan,iisaduan
59345,2024-07-26T19:07:48Z,add label to issue,typescript-bot,Fix Available
59345,2024-07-26T19:07:48Z,add label to PR,typescript-bot,For Milestone Bug
59345,2024-07-26T19:40:47Z,commit changes,Andarist,b2c11d55df84cac0e827481203f64e117cf66c45
59345,2024-07-26T20:28:39Z,commit changes,Andarist,b4195a7dd33eedaa918f050821e39ed1d1b8cf53
59345,2024-07-26T20:35:45Z,commit changes,Andarist,dfb2722df7b62c412bee6efb62f7899d359c5543
59345,2024-07-26T20:36:50Z,commit changes,Andarist,f29230abb16ba8c1febbd8f65b5b9bd53d5e5b19
59345,2024-07-26T20:42:21Z,request review for PR,Andarist,jakebailey
59345,2024-07-26T21:34:38Z,review PR,jakebailey,59434
59345,2024-07-26T21:34:48Z,merge PR,jakebailey,
59345,2024-07-26T21:34:49Z,close PR,jakebailey,
59345,2024-07-26T21:34:50Z,close issue,jakebailey,
59345,2024-07-26T21:39:05Z,delete PR branch,Andarist,59434
59755,2024-08-26T09:56:31+00:00,create issue,Knagis,"5.6.1-rc Incorrectly assumes ""this"" is not nullish even when declared as such"
59755,2024-08-26T19:09:45Z,assign user to issue,RyanCavanaugh,RyanCavanaugh
59755,2024-08-26T19:10:10Z,commit changes,RyanCavanaugh,bf077f24c0baad3578f39918c0c76539030cc260
59755,2024-08-26T19:12:07Z,commit changes,RyanCavanaugh,ea2c597187123c28b7d914fa37b0bc43a3273122
59755,2024-08-26T19:13:47Z,add label to issue,RyanCavanaugh,Bug
59755,2024-08-26T19:13:50Z,add milestone to issue,RyanCavanaugh,TypeScript 5.6.2
59755,2024-08-26T19:15:32+00:00,create PR,RyanCavanaugh,59761
59755,2024-08-26T19:15:33Z,link PR to issue,RyanCavanaugh,59761
59755,2024-08-26T19:15:35Z,assign user to PR,RyanCavanaugh,RyanCavanaugh
59755,2024-08-26T19:15:36Z,add label to PR,typescript-bot,Author: Team
59755,2024-08-26T19:15:37Z,add label to PR,typescript-bot,For Milestone Bug
59755,2024-08-26T19:15:38Z,add label to issue,typescript-bot,Fix Available
59755,2024-08-26T19:17:02Z,review PR,jakebailey,59761
59755,2024-08-26T19:30:27Z,merge PR,RyanCavanaugh,
59755,2024-08-26T19:30:27Z,close PR,RyanCavanaugh,
59755,2024-08-26T19:30:28Z,close issue,RyanCavanaugh,
59755,2024-08-27T17:34:53Z,delete PR branch,RyanCavanaugh,59761
59032,2024-06-26T05:01:17+00:00,create issue,bjornbacklund,TS 5.5.2: JavaScript and TypeScript language service has been disabled after crashing repeatedly
59032,2024-06-26T21:50:47Z,add label to issue,RyanCavanaugh,Bug
59032,2024-06-26T21:50:51Z,assign user to issue,DanielRosenwasser,DanielRosenwasser
59032,2024-06-26T21:50:53Z,add milestone to issue,RyanCavanaugh,TypeScript 5.5.3
59032,2024-07-02T15:41:55Z,close issue,bjornbacklund,
59422,2024-07-25T11:38:54+00:00,create issue,Roise-yue,Debug Failure. Expected 55 <= 54
59422,2024-07-26T07:58:37Z,commit changes,Andarist,fefebf8420853ca7cdc5921bf3c28f2be7311cfb
59422,2024-07-26T07:59:21+00:00,create PR,Andarist,59428
59422,2024-07-26T07:59:21Z,link PR to issue,Andarist,59428
59422,2024-07-26T07:59:24Z,add label to PR,typescript-bot,For Uncommitted Bug
59422,2024-07-26T08:48:42Z,commit changes,Andarist,32bef9453ad13deeb5d84a1ca4f964be4cabf6f3
59422,2024-07-26T20:11:36Z,add label to issue,RyanCavanaugh,Bug
59422,2024-07-26T20:11:36Z,add label to issue,RyanCavanaugh,Help Wanted
59422,2024-07-28T07:47:17Z,commit changes,Andarist,49cf4d29fb7169194394379ce64a34602aa0bd61
59422,2024-07-28T07:47:25Z,assign user to PR,armanio123,armanio123
59422,2024-07-28T07:47:26Z,remove label from PR,typescript-bot,For Uncommitted Bug
59422,2024-07-28T07:47:27Z,add label to PR,typescript-bot,For Milestone Bug
59422,2024-07-28T07:47:28Z,add label to issue,typescript-bot,Fix Available
59422,2024-07-29T20:25:05Z,review PR,jakebailey,59428
59422,2024-07-29T20:31:16Z,merge PR,jakebailey,
59422,2024-07-29T20:31:16Z,close PR,jakebailey,
59422,2024-07-29T20:31:18Z,close issue,jakebailey,
59150,2024-07-05T19:03:57+00:00,create issue,maxpatiiuk,bug(Printer): LF newline in template strings is escaped when it shouldn't be
59150,2024-07-05T21:50:07Z,add label to issue,andrewbranch,Needs Investigation
59150,2024-07-05T21:50:11Z,assign user to issue,rbuckton,rbuckton
59150,2024-07-05T21:50:15Z,add milestone to issue,andrewbranch,TypeScript 5.6.0
59150,2024-10-21T18:12:53Z,commit changes,rbuckton,ea65ce05446f84da511bfbd0fd6edc3518ece4e7
59150,2024-10-21T18:15:40+00:00,create PR,rbuckton,60303
59150,2024-10-21T18:15:40Z,request review for PR,rbuckton,jakebailey
59150,2024-10-21T18:15:40Z,request review for PR,rbuckton,iisaduan
59150,2024-10-21T18:15:41Z,link PR to issue,rbuckton,60303
59150,2024-10-21T18:15:42Z,assign user to PR,rbuckton,rbuckton
59150,2024-10-21T18:15:43Z,add label to PR,typescript-bot,Author: Team
59150,2024-10-21T18:15:43Z,add label to PR,typescript-bot,Author: Team
59150,2024-10-21T18:15:44Z,add label to PR,typescript-bot,For Milestone Bug
59150,2024-10-21T18:15:45Z,add label to PR,typescript-bot,For Milestone Bug
59150,2024-10-21T18:15:45Z,add label to PR,typescript-bot,For Milestone Bug
59150,2024-10-21T18:15:45Z,add label to PR,typescript-bot,For Milestone Bug
59150,2024-10-21T18:15:45Z,add label to PR,typescript-bot,For Milestone Bug
59150,2024-10-21T18:15:46Z,add label to issue,typescript-bot,Fix Available
59150,2024-10-21T18:15:46Z,add label to issue,typescript-bot,Fix Available
59150,2024-10-21T18:15:46Z,add label to issue,typescript-bot,Fix Available
59150,2024-10-21T18:15:46Z,add label to issue,typescript-bot,Fix Available
59150,2024-10-21T18:15:46Z,add label to issue,typescript-bot,Fix Available
59150,2024-10-21T18:15:46Z,add label to issue,typescript-bot,Fix Available
59150,2024-10-21T19:02:15Z,commit changes,rbuckton,bfd41c11eea68fad97e8aeac1a8cd3667d697184
59150,2024-10-21T19:02:48Z,review PR,jakebailey,60303
59150,2024-10-21T19:12:33Z,remove label from issue,rbuckton,Needs Investigation
59150,2024-10-21T19:12:33Z,add label to issue,rbuckton,Bug
59150,2024-10-21T19:12:33Z,add label to issue,rbuckton,Domain: Transforms
59150,2024-10-21T19:13:26Z,review PR,iisaduan,60303
59150,2024-10-21T20:18:47Z,review PR,DanielRosenwasser,60303
59150,2024-10-21T20:18:54Z,merge PR,DanielRosenwasser,
59150,2024-10-21T20:18:54Z,close PR,DanielRosenwasser,
59150,2024-10-21T20:18:55Z,close issue,DanielRosenwasser,
59150,2024-10-21T20:18:55Z,delete PR branch,DanielRosenwasser,60303
59150,2024-10-21T20:19:02Z,remove milestone from issue,DanielRosenwasser,TypeScript 5.6.0
59150,2024-10-21T20:19:02Z,add milestone to issue,DanielRosenwasser,TypeScript 5.7.1
59030,2024-06-26T01:51:54+00:00,create issue,clemyan,Unable to use top-level for-await loops with module `preserve`
59030,2024-06-26T19:19:06Z,commit changes,Andarist,388f0853847e6dc53a307f8f10245be5b091657d
59030,2024-06-26T19:19:59+00:00,create PR,Andarist,59042
59030,2024-06-26T19:20:00Z,link PR to issue,Andarist,59042
59030,2024-06-26T19:20:02Z,add label to PR,typescript-bot,For Uncommitted Bug
59030,2024-06-26T19:39:10Z,review PR,andrewbranch,59042
59030,2024-06-26T19:40:07Z,merge PR,andrewbranch,
59030,2024-06-26T19:40:07Z,close PR,andrewbranch,
59030,2024-06-26T19:40:08Z,close issue,andrewbranch,
59030,2024-06-26T19:40:18Z,assign user to issue,andrewbranch,andrewbranch
59030,2024-06-26T19:40:21Z,add label to issue,andrewbranch,Bug
59030,2024-06-26T19:40:26Z,add milestone to issue,andrewbranch,TypeScript 5.6.0
59024,2024-06-25T20:25:04+00:00,create issue,SuperchupuDev,`isolatedDeclarations` not giving related errors under `noEmit`
59024,2024-06-26T18:43:50Z,commit changes,sheetalkamat,73d0cafb7d593e40a77668a33869e9f459039083
59024,2024-06-26T19:51:50Z,add label to issue,RyanCavanaugh,Bug
59024,2024-06-26T19:51:54Z,assign user to issue,sheetalkamat,sheetalkamat
59024,2024-06-26T19:51:57Z,add milestone to issue,RyanCavanaugh,TypeScript 5.6.0
59024,2024-06-27T21:39:38Z,commit changes,sheetalkamat,61b1933337f74d61fe619a5d2d0c8c0ea9908853
59024,2024-06-27T22:58:32Z,commit changes,sheetalkamat,8b6cc163ada14e154b91765ec592bae7a7c37ce3
59024,2024-06-28T06:32:07Z,commit changes,sheetalkamat,07d7eb3c213896fd31626d18b01a96b66847804a
59024,2024-06-28T16:55:39Z,commit changes,sheetalkamat,32a807519fb96b8caab52603bf2931369d536ff6
59024,2024-06-28T17:01:04+00:00,create PR,sheetalkamat,59065
59024,2024-06-28T17:01:06Z,assign user to PR,sheetalkamat,sheetalkamat
59024,2024-06-28T17:01:07Z,add label to PR,typescript-bot,Author: Team
59024,2024-06-28T17:01:08Z,add label to PR,typescript-bot,For Uncommitted Bug
59024,2024-06-28T17:01:32Z,link PR to issue,sheetalkamat,59065
59024,2024-06-28T17:01:35Z,remove label from PR,typescript-bot,For Uncommitted Bug
59024,2024-06-28T17:01:36Z,add label to PR,typescript-bot,For Milestone Bug
59024,2024-06-28T17:01:37Z,add label to issue,typescript-bot,Fix Available
59024,2024-06-28T17:25:37Z,head ref force pushed,sheetalkamat,
59024,2024-06-28T18:28:16Z,close PR,sheetalkamat,
59024,2024-06-28T18:28:19Z,reopen PR,sheetalkamat,
59024,2024-06-28T18:28:53Z,request review for PR,sheetalkamat,andrewbranch
59024,2024-06-28T18:28:53Z,request review for PR,sheetalkamat,jakebailey
59024,2024-06-28T18:29:00Z,request review for PR,sheetalkamat,weswigham
59024,2024-06-28T18:29:46Z,ready for review,sheetalkamat,
59024,2024-06-28T18:42:44Z,commit changes,sheetalkamat,4eae97418b9a30052a19c5f7207dd403fce60485
59024,2024-06-28T19:09:11Z,close PR,sheetalkamat,
59024,2024-06-28T19:09:14Z,reopen PR,sheetalkamat,
59024,2024-06-28T20:27:51Z,review PR,weswigham,59065
59024,2024-06-28T20:36:24Z,commit changes,sheetalkamat,ad2102d9b47a3cb7a68bf4c1c8ed61d2abe5a147
59024,2024-06-28T20:55:49Z,merge PR,sheetalkamat,
59024,2024-06-28T20:55:49Z,close PR,sheetalkamat,
59024,2024-06-28T20:55:50Z,close issue,sheetalkamat,
59024,2024-06-28T20:55:51Z,delete PR branch,sheetalkamat,59065
59024,2024-08-20T09:56:09Z,link PR to issue,jh-leong,11669
28810,2018-12-03T00:10:19+00:00,create issue,rhys-vdw,TS 3.2.1 TypeError: Cannot read property 'kind' of undefined
28810,2018-12-04T18:56:11Z,add label to issue,weswigham,Bug
28810,2018-12-04T18:56:11Z,add label to issue,weswigham,Needs More Info
28810,2018-12-04T18:56:11Z,add label to issue,weswigham,API
28810,2018-12-04T18:56:11Z,add label to issue,weswigham,Needs Investigation
28810,2018-12-04T18:56:11Z,add label to issue,weswigham,Crash
28810,2019-01-10T00:24:29Z,commit changes,weswigham,5848d3ecb1e4b9d65d1ae9c85e162fa3b47bd707
28810,2019-01-10T00:42:10+00:00,create PR,weswigham,29339
28810,2019-01-10T00:42:10Z,link PR to issue,weswigham,29339
28810,2019-01-10T00:42:21Z,request review for PR,weswigham,sandersn
28810,2019-01-24T23:21:32Z,assigned,weswigham,
28810,2019-03-07T21:04:18Z,commit changes,weswigham,431feb33d7a09e405feb56ab382685beea1c3052
28810,2019-03-07T21:07:25Z,commit changes,weswigham,d64179f3b9157e77a5ca4dcb959df3c9bebd1f40
28810,2019-03-07T21:33:51Z,review PR,sheetalkamat,29339
28810,2019-03-07T21:34:29Z,close issue,weswigham,
28810,2019-03-07T21:34:29Z,merge PR,weswigham,
28810,2019-03-07T21:34:29Z,close PR,weswigham,
28810,2019-03-07T21:34:33Z,delete PR branch,weswigham,29339
28810,2019-03-07T22:57:20Z,remove label from issue,RyanCavanaugh,Needs Investigation
28810,2020-06-22T16:07:31Z,link PR to issue,anthonyjoeseph,45630
28810,2021-08-30T00:07:48Z,commit changes,vepanimas,5a028bd8af6b3ab059de36e452c8cfcb69fd4a29
28810,2021-08-30T00:08:03Z,commit changes,vepanimas,9a2a7ee1b8cd3f3dd035cd39829285e44a6334c6
28810,2021-08-30T00:11:15+00:00,create PR,vepanimas,45630
28810,2021-08-30T00:11:20Z,add label to PR,typescript-bot,For Uncommitted Bug
28810,2021-09-02T17:12:26Z,review PR,andrewbranch,45630
28810,2021-09-21T22:23:15Z,add PR to project,sandersn,3886818
28810,2022-02-03T19:44:15Z,close PR,RyanCavanaugh,
59353,2024-07-19T06:53:25+00:00,create issue,Roise-yue,Debug Failure caused by missing right parenthesis
59353,2024-07-26T07:58:37Z,commit changes,Andarist,fefebf8420853ca7cdc5921bf3c28f2be7311cfb
59353,2024-07-26T07:59:21+00:00,create PR,Andarist,59428
59353,2024-07-26T07:59:24Z,add label to PR,typescript-bot,For Uncommitted Bug
59353,2024-07-26T08:48:42Z,commit changes,Andarist,32bef9453ad13deeb5d84a1ca4f964be4cabf6f3
59353,2024-07-26T08:49:32Z,link PR to issue,Andarist,59428
59353,2024-07-26T23:22:19Z,add label to issue,RyanCavanaugh,Bug
59353,2024-07-26T23:22:21Z,assign user to issue,armanio123,armanio123
59353,2024-07-26T23:22:24Z,add milestone to issue,RyanCavanaugh,TypeScript 5.7.0
59353,2024-07-28T07:47:17Z,commit changes,Andarist,49cf4d29fb7169194394379ce64a34602aa0bd61
59353,2024-07-28T07:47:25Z,assign user to PR,armanio123,armanio123
59353,2024-07-28T07:47:26Z,remove label from PR,typescript-bot,For Uncommitted Bug
59353,2024-07-28T07:47:27Z,add label to PR,typescript-bot,For Milestone Bug
59353,2024-07-28T07:47:28Z,add label to issue,typescript-bot,Fix Available
59353,2024-07-29T20:25:05Z,review PR,jakebailey,59428
59353,2024-07-29T20:31:16Z,merge PR,jakebailey,
59353,2024-07-29T20:31:16Z,close PR,jakebailey,
59353,2024-07-29T20:31:18Z,close issue,jakebailey,
59650,2024-08-15T15:44:44+00:00,create issue,a-x-,Refactor: move to new file does not work
59650,2024-08-15T16:04:44Z,assign user to issue,mjbvz,mjbvz
59650,2024-08-15T22:24:36Z,transferred,mjbvz,
59650,2024-08-15T22:25:17Z,unassign user from issue,mjbvz,mjbvz
59650,2024-08-16T16:30:57Z,assign user to issue,navya9singh,navya9singh
59650,2024-08-16T16:30:59Z,add label to issue,RyanCavanaugh,Bug
59650,2024-08-16T16:31:02Z,add milestone to issue,RyanCavanaugh,TypeScript 5.7.0
59650,2024-10-14T22:55:52Z,commit changes,iisaduan,616c423e41c70e61eef45c1a423aa1dd2cc2231d
59650,2024-10-15T18:04:49Z,commit changes,iisaduan,12618007cfe35e536fc83b398b236629db8f751c
59650,2024-10-21T05:20:57Z,commit changes,iisaduan,1c1a88e8cc8432f10d1b64399d0c124b210ba5ff
59650,2024-10-21T17:23:31Z,commit changes,iisaduan,03ffc581f45ff33c14e97a9557b36d3783279058
59650,2024-10-21T23:05:12Z,commit changes,iisaduan,90e89e65ef92a7694cfe10138740fa5eee947b7e
59650,2024-10-22T19:21:49Z,link PR to issue,iisaduan,5
59650,2024-10-22T19:27:07Z,commit changes,iisaduan,3ca07d106ad8f525fb690046a58efa6886807cb3
59650,2024-10-23T23:50:04Z,commit changes,iisaduan,a20c2bb8d3480dc9cc23b892399a88e8573c6864
59650,2024-10-23T23:55:41+00:00,create PR,iisaduan,60333
59650,2024-10-23T23:55:41Z,request review for PR,iisaduan,andrewbranch
59650,2024-10-23T23:55:41Z,request review for PR,iisaduan,navya9singh
59650,2024-10-23T23:55:42Z,link PR to issue,iisaduan,60333
59650,2024-10-24T21:30:53Z,commit changes,iisaduan,21a65986e2e01431c4d4bfaa7194bf79b6546736
59650,2024-10-31T23:46:40Z,review PR,andrewbranch,60333
59650,2024-11-01T00:03:12Z,merge PR,iisaduan,
59650,2024-11-01T00:03:12Z,close PR,iisaduan,
59650,2024-11-01T00:03:15Z,close issue,iisaduan,
59650,2024-11-01T00:03:26Z,delete PR branch,iisaduan,60333
58764,2024-06-03T20:54:16+00:00,create issue,DanielRosenwasser,`lib.d.ts` Updates for TypeScript 5.6
58764,2024-06-03T20:54:22Z,add label to issue,DanielRosenwasser,Bug
58764,2024-06-03T20:54:22Z,add label to issue,DanielRosenwasser,Domain: lib.d.ts
58764,2024-06-03T20:54:27Z,assign user to issue,sandersn,sandersn
58764,2024-06-03T20:54:31Z,add milestone to issue,DanielRosenwasser,TypeScript 5.6.0
58764,2024-07-19T21:27:04Z,close issue,DanielRosenwasser,
3928,2015-07-19T23:47:32+00:00,create issue,pieter-lazzaro,TSX not correctly mapping imported names.
3928,2015-07-20T17:02:09Z,add label to issue,RyanCavanaugh,Bug
3928,2015-07-20T17:02:11Z,assign user to issue,RyanCavanaugh,RyanCavanaugh
3928,2015-07-20T18:11:00Z,add milestone to issue,mhegazy,TypeScript 1.6
3928,2015-07-21T18:35:05Z,commit changes,RyanCavanaugh,d86fd85bd5423910afa8880aed7b136a4f1f0680
3928,2015-07-21T18:36:14+00:00,create PR,RyanCavanaugh,3955
3928,2015-07-21T18:36:14Z,link PR to issue,RyanCavanaugh,3955
3928,2015-07-21T18:36:15Z,add label to PR,msftclas,cla-not-required
3928,2015-07-21T19:32:24Z,commit changes,RyanCavanaugh,4ac078be0e086a43c225b0baacb738f1bc89f6ea
3928,2015-07-22T17:27:55Z,merge PR,RyanCavanaugh,
3928,2015-07-22T17:27:55Z,close PR,RyanCavanaugh,
3928,2015-07-22T17:28:04Z,add label to issue,RyanCavanaugh,Fixed
